Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES,NPI
1884e7c7-ab45-3369-9b85-b102a59958ae,bd6cec50-10de-3696-940b-4022618764ab,Gerardo48 Graham902,M,GENERAL PRACTICE,40 MARTIN ST,MELROSE,MA,021763607,42.457050550000005,-71.07494593157304,1,0,9999876391
f87a0fa1-c468-3e6c-bb73-ee9ca94e998a,4cf79e95-2815-3a4c-a3b8-951fe548dd27,Tracey100 Champlin946,F,GENERAL PRACTICE,20 ELM ST,PITTSFIELD,MA,012016502,42.4458896,-73.2448206979669,133,0,9999945097
325187e8-ccd5-3ccb-b6dc-17e2f4a643d7,52ecddd8-42f6-35cc-88a5-cf474c02fb49,Cecil300 Fahey393,M,GENERAL PRACTICE,94 OBERY STREET,PLYMOUTH,MA,023602130,41.93725,-70.65503160208334,64,0,9999900993
f31f5635-8ad4-3a4d-9fc9-22d71f372b81,65450d34-6d61-3601-b325-9d471587b016,Rachael540 Moore224,F,GENERAL PRACTICE,4 COURTHOUSE LN,CHELMSFORD,MA,018241731,42.62439345,-71.35881000636567,18,0,9999961995
7cb0ca23-bbe3-3997-8a7f-d9bd1dfe0889,05bcaa3e-aa5d-3b03-ba26-7e4d2e083681,Bok974 Howe413,F,GENERAL PRACTICE,1 LOVE LN,SOUTH DENNIS,MA,026603445,41.699084799999994,-70.13271830347861,6,0,9999874297
86367e6a-c78c-3181-80d3-9cf972e3b92a,0c8cc36b-3025-37ad-b7ab-50ea3aeea5a8,Clifton91 Terry864,M,GENERAL PRACTICE,143 LONGWATER DRIVE,WEYMOUTH,MA,021902432,42.2212188,-70.9391625,113,0,9999969998
636008ca-41ca-3dcc-b4e8-8939bcab2736,2b376b69-72ac-3d68-aceb-018e82b8fc8f,Shaquita282 Klocko335,F,GENERAL PRACTICE,113 CENTRAL AVE,HYDE PARK,MA,021363021,42.26077065,-71.1187885119897,3,0,9999880799
19b3e063-0327-3c64-8291-ffd0428a8aeb,59d1f454-5701-3f71-8fe7-94f785e15062,Wilton999 Lesch175,M,GENERAL PRACTICE,57 OLD ROAD TO 9 ACRE CORNER,WEST CONCORD,MA,017423317,42.4566859,-71.3942316,12,0,9999902692
df88a3b7-c181-3c03-81d4-8a4fe6cebd43,3f4167a5-1477-35da-a456-fc05c8858aa7,Ouida808 Bednar518,F,GENERAL PRACTICE,244 MAIN STREET ANNEX,WORCESTER,MA,016023339,42.2625621,-71.8018877,15,0,9999956391
c7381b20-5ce6-3983-984d-3d7ad4789191,75f0d4cd-dbbb-3037-b6ad-2e99665728c7,Norah104 Friesen796,F,GENERAL PRACTICE,70 FULTON ST,BOSTON,MA,021091402,42.362439499999994,-71.05377386223965,81,0,9999943399
9167ec9c-fb31-3aa3-a0e3-bbcfb5fb3da0,fa564970-fde4-332c-91d9-c0747b032d3e,Jeremy766 Hudson301,M,GENERAL PRACTICE,34 SOUTH LINCOLN STREET,NATICK,MA,017606049,42.2731232,-71.3105334275248,33,0,9999899591
3694e7a4-43d1-3f60-9a49-c4b42563e0e0,babdf8a0-20ba-39e9-8e07-de3394e4f677,Ji399 Bins636,F,GENERAL PRACTICE,113 LOW ST,NEWBURYPORT,MA,019503540,42.809757,-70.89152,1,0,9999884395
ad946107-d400-370a-a1aa-91c95241f2ef,39104cad-5228-3e07-9b3e-3ad736b33d5d,Hilda552 Muller251,F,GENERAL PRACTICE,200 PROVIDENCE HWY,DEDHAM,MA,020261881,42.22214545274341,-71.18159060546684,377,0,9999946699
6bde2d5e-1c94-3102-b66b-0d39f256e660,a3a72023-3f37-3d77-be82-62085a912993,María Luisa888 Jiménez568,F,GENERAL PRACTICE,311 STATE STREET,SPRINGFIELD,MA,011051140,42.10500795,-72.58124154847081,17,0,9999974196
f714258b-3ad4-35b6-9478-604337b0a2f5,1311c44a-85cb-3aea-a143-e5d7892ced8b,Kathrine376 Reinger292,F,GENERAL PRACTICE,300 KENSINGTON AVE,SPRINGFIELD,MA,011071139,42.091896,-72.559437,92,0,9999957597
a9193772-2f28-3065-b6c1-b69244ac993b,5fab4eec-522e-334a-a3e0-41605e009495,Lyla842 Fadel536,F,GENERAL PRACTICE,485 FRANKLIN ST,FRAMINGHAM,MA,017026215,42.2901292,-71.42823088074331,1,0,9999872499
d58195b1-0fdf-3b72-811a-da77cf2aa94a,817a1428-2045-3e89-9fa2-ef7d287d6fa5,Gracia333 Schuster709,F,GENERAL PRACTICE,70-71 N PARISH RD,LAWRENCE,MA,01843,42.690315,-71.150015,342,0,9999976696
9e943555-133d-35fe-92cb-cf2a7654f025,1a40cadb-d382-3853-9975-8b74417f291b,Scott935 Kilback373,F,GENERAL PRACTICE,300 BROOKSBY VILLAGE DRIVE,PEABODY,MA,019601445,42.55186086054086,-70.97261268384547,13,0,9999934893
f0e8f07c-0d70-3c7d-81fb-09bb93503c16,4bf8af75-4da2-331d-b94e-9975a887face,Gussie514 Mosciski958,F,GENERAL PRACTICE,57 PROSPECT ST,NANTUCKET,MA,025542799,41.27514065,-70.10108985970798,107,0,9999972497
0afa86e2-ead1-33e1-b167-3f149c1172a7,b4359169-6bc8-3e93-9e0c-19c6bf518e58,Beatriz277 Gamboa193,F,GENERAL PRACTICE,126 MONUMENT ST,HAVERHILL,MA,018322527,42.78715445,-71.10946686154523,5,0,9999891093
90b79137-2568-305f-902c-2be164a15920,4846e68f-845b-38e6-aa40-48196bf9ff0e,Carylon722 Corwin846,F,GENERAL PRACTICE,130 COLRAIN RD,GREENFIELD,MA,013019625,42.59140995,-72.62336230812821,1,0,9999898197
69b1d7c8-dfb1-3713-8b52-36275f9dc6f0,667b46fe-0afa-3f70-a311-bbe3d52db050,Mickey576 Borer986,F,GENERAL PRACTICE,757 BOSTON POST RD,WORCESTER,MA,016071728,42.231371,-72.165386,40,0,9999938399
aedf0140-87b9-3f27-bfaf-805774f40400,0ff7cb48-0c93-31cf-9442-0b034084d588,Erlene813 Kreiger457,F,GENERAL PRACTICE,2 BEAUMONT AVE,BROCKTON,MA,023023302,42.0835203,-70.98856021035954,2,0,9999873190
eca22feb-7f37-3de6-bedf-9f2dc029c7d8,50a91b37-cb62-3883-aa31-33802f142c2d,Leesa210 Bashirian201,F,GENERAL PRACTICE,65 WALNUT ST,WELLESLEY,MA,024812112,42.324730450000004,-71.25364984557581,20,0,9999960799
95aa484b-27ae-342b-b634-20fc7d47539b,a4af40b8-0ddb-34bb-ae4a-95a17e9ad6f3,Tambra47 Heaney114,F,GENERAL PRACTICE,100 MYLES STANDISH BOULEVARD  SUITE 103,TAUNTON,MA,027807340,41.948930849999996,-71.14141318475193,24,0,9999907295
e565c080-b7d5-38be-929d-3424f07b51fe,009f87f0-4bb6-350c-ba41-0b3235a7ca43,Maurita219 Tromp100,F,GENERAL PRACTICE,277 ELLIOT ST,NEWTON UPPER FALLS,MA,024641201,42.3134306,-71.2206105,2,0,9999898999
e55669dc-04ad-3ab4-8f87-795f5f90ccc4,570d1c4d-e28b-3f11-9250-47f6b3044c22,Akiko835 Hodkiewicz467,F,GENERAL PRACTICE,747 WATER ST,BRAINTREE,MA,021844772,42.1703397,-71.0068435,13,0,9999912899
4ccfdf20-fb42-3844-8457-05324aa4fd58,f945589f-88aa-366b-9e9d-2418d091112d,Ulysses632 Ziemann98,M,GENERAL PRACTICE,105 ERDMAN WAY,LEOMINSTER,MA,014531805,42.54685255,-71.75737313871981,75,0,9999952598
9608a8dd-f6e2-34d5-9047-ca96f70fb8a9,775df862-d2d1-3a68-9814-043f6aa6ea66,Rueben647 Barrows492,M,GENERAL PRACTICE,770 CONVERSE ST,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,5,0,9999890392
808ec342-059d-3547-b1a4-442297b35540,fe675917-7b09-3afd-a6e6-128cc4de4734,Rod343 Kohler843,M,GENERAL PRACTICE,319A ALLSTON STREET,BRIGHTON,MA,021357652,42.345093,-71.139804,94,0,9999932194
996e2d12-bd58-3957-ac6c-6de6509d7b23,bdc3ee76-9cf3-316d-b202-a8da1ea3fa20,Laverna97 Rippin620,F,GENERAL PRACTICE,130 RUMFORD AVENUE  SUITE 211,AUBURNDALE,MA,024661370,42.35853505,-71.24125521214887,31,0,9999906792
7aff1524-0207-3120-be27-e5dbce70d695,8447e2c7-df8d-3e1f-9d88-b67dcca2bcb6,Shirley182 Baumbach677,F,GENERAL PRACTICE,22 HILLSIDE AVE,GROTON,MA,014501284,42.61232115,-71.5798529093222,4,0,9999879791
b8b5ed77-0662-3db3-ad26-20759b5d5571,5d4da50c-8593-304f-b266-57d8f7d634a2,Danette111 Klein929,F,GENERAL PRACTICE,250 SHEARER ST,PALMER,MA,010691428,42.168634600000004,-72.33353526811578,8,0,9999903393
3c50510f-bfd6-387a-ab99-f5b5bd928e73,7f08f09e-c5f7-38cd-83ba-ddafedd88a13,Shayne60 Pacocha935,M,GENERAL PRACTICE,133 SALEM ST,REVERE,MA,021511114,42.43833805,-71.01730877599738,11,0,9999869594
0828d614-43c9-3445-b747-1a685cb83d55,cee48694-b526-344a-b87c-42abe3e6f643,Numbers230 Waters156,F,GENERAL PRACTICE,255 INDEPENDENCE DR,HYANNIS,MA,026011854,41.6772926,-70.29842983396861,20,0,9999937599
48937c59-9fdf-355b-ba2b-251efdd7d0a3,8f0ec876-22d3-3986-892e-4c2052d0fffa,Simone657 Harris789,F,GENERAL PRACTICE,94 SUMMER ST,FITCHBURG,MA,014205761,42.57835885,-71.78584786190521,1,0,9999871491
3b21ab4a-e366-3ed8-ac14-d8846e0dbe96,643eac8e-1620-3b6a-b9f3-664b003d22cd,Daniela614 Serrato62,F,GENERAL PRACTICE,34 GIFFORD ST,NEW BEDFORD,MA,027442610,41.6177929,-70.91890087055067,203,0,9999949594
51bfe58c-71ba-385d-8ec2-9768b21d3ff3,8e3ca57f-6f74-3d61-9803-ab1424290216,Concha418 Mann644,F,GENERAL PRACTICE,89 MORTON STREET,ANDOVER,MA,018102036,42.6551409,-71.12857340697036,81,0,9999894394
74679975-3f33-368c-bac8-95658c3df8ba,5fcff9db-16e4-3e56-aa78-abbc16338097,Marcus77 Schamberger479,M,GENERAL PRACTICE,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,4816,0,9999994798
3ddc21ec-b338-3d41-a9f7-2db0f709c2e6,fa09396a-2926-3b21-ad0c-9f6cabbce0eb,Brigitte394 Bartoletti50,F,GENERAL PRACTICE,1210 BOSTON PROVIDENCE TPKE,NORWOOD,MA,020625061,42.1714075,-71.1951186,17,0,9999940197
3ef96b1d-98b8-3415-ad61-40d37aca0afb,40c01d75-1542-3e0b-8e5f-78d3031beba1,Broderick767 Reynolds644,M,GENERAL PRACTICE,505 PARADISE RD,SALEM,MA,019704267,42.485927,-70.900301,116,0,9999968198
04b3e6a8-7eca-34e0-bbbb-052656d53339,8fed5af6-8e61-33f5-9835-e5d3ac5fdd4a,Justin359 Farrell962,M,GENERAL PRACTICE,11 SAINT ANTHONY ST,CHICOPEE,MA,010132141,42.1813162,-72.61495050899758,5,0,9999897793
38518cff-edaa-330b-9401-08a1c90fb0e6,84abfbd5-41c1-3df4-9b31-7ca93cb2309a,Cole117 Block661,M,GENERAL PRACTICE,85 HERRICK ST,BEVERLY,MA,019151790,42.56415055,-70.8751357650672,154,0,9999953190
b5bfe677-501a-3c4e-ac0d-c36c4f73d486,cce87420-edd2-3473-9d82-5633f05186a7,Filiberto722 Keebler762,M,GENERAL PRACTICE,121 NORTHBORO RD E,MARLBOROUGH,MA,017521844,42.3420796,-71.58749123634463,4,0,9999881094
12d7fa37-e87a-3f11-a423-4438cc11afbc,1ddd51d1-7297-3c3b-bad5-98aecd5e4a79,Derrick232 Kub800,M,GENERAL PRACTICE,127 CAMBRIDGE STREET  SUTIE #2B,BURLINGTON,MA,018033735,42.50188325,-71.19559351572005,125,0,9999922690
657644d6-99e8-3b77-b335-0358ec4e50d6,4cb90b5f-734d-322f-a2f2-776824e1ce35,Irvin970 Emard19,M,GENERAL PRACTICE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,43,0,9999908392
2b623f08-4e39-3646-abed-1d446a4f7375,93c3d861-e05d-33b9-91eb-1768470229d7,Garret233 Thiel172,M,GENERAL PRACTICE,10 CENTENNIAL DR,PEABODY,MA,019607938,42.5261827,-70.9529896,190,0,9999969493
d82dfd38-1838-3787-a95d-f8ad7079b31a,233b0cce-d2eb-3d4e-bbfb-539cb9dccf4c,Rosana394 Christiansen251,F,GENERAL PRACTICE,100 LOCKE DR,MARLBOROUGH,MA,017527235,42.34926605,-71.580845441892,4,0,9999910497
a374d751-b5d0-3ab6-b589-f7a52ac30487,2e1eaaf1-ebb0-332c-8921-f48e15b91879,Tambra47 Nolan344,F,GENERAL PRACTICE,2 SEAPORT DRIVE,QUINCY,MA,021711599,42.29287335,-71.03019020136307,60,0,9999898791
b4e99e93-3e49-34d5-a023-0659a22ae265,c272e12f-e154-3fee-b05d-b7c0cab2657d,Trinidad33 King743,M,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,1358,0,9999987099
c82cf0de-28e2-3a5d-9eff-233bcc2b9627,ca1c0a76-f601-3a1c-a448-689cd3d56bb1,Livia401 Rippin620,F,GENERAL PRACTICE,96 FOREST STREET,PEABODY,MA,019603907,42.528469349999995,-70.95557442492182,25,0,9999887299
626d2a81-1742-3611-a470-ce32d52e6193,8d0f0e66-b1dc-37fd-8b4e-0dcb6b3b446e,Les282 Pollich983,M,GENERAL PRACTICE,200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,1721,0,9999985291
fd7ffbb4-ae18-3199-8c60-f411aac6a654,b66db758-a205-3227-9cfb-bf19d2c1962d,Jamal145 Stroman228,M,GENERAL PRACTICE,121 HARVARD AVENUE  2ND FL,ALLSTON,MA,021342702,42.35241825,-71.13220132573996,30,0,9999933697
e5d8d1f2-9bc1-36af-b7cf-d0d42297258f,b99b7849-2b53-33fb-8ce2-e3a95f17ae51,Bee658 Pouros728,F,GENERAL PRACTICE,910 BOSTON POST ROAD SUITE 320,MARLBOROUGH,MA,017523761,42.355106,-71.47654,38,0,9999934596
9aaf0f47-ae67-3009-b87e-33013a5df5ee,f6a306cf-7bd6-35f4-a6b7-2d07d273914c,Ariel183 Von197,M,GENERAL PRACTICE,63 FOUNTAIN ST STE 402,FRAMINGHAM,MA,017026280,42.27595495,-71.42631150114194,225,0,9999943092
6d935998-8e32-3608-befc-488ef6c8812a,e49b692f-cccc-3cd5-93df-6db63dfc3e4a,Rolland302 Lemke654,M,GENERAL PRACTICE,1250 HANCOCK ST STE 104N,QUINCY,MA,02169,42.2517569,-71.0033967,16,0,9999960898
33c737fc-9e99-3500-90dc-52cdb517d796,f549a720-814b-3dc6-ae77-6376a22564ee,Nichole96 Prosacco716,F,GENERAL PRACTICE,209 COUNTY RD,NORTH FALMOUTH,MA,02556,41.6459404,-70.6183639,2,0,9999878496
bcf385f6-5163-395a-bc85-465eb7d318ff,32fcdfba-8c93-30f4-b15b-dd3b65c29deb,Sparkle906 Bernhard322,F,GENERAL PRACTICE,20 NORTH MAPLE STREET,HADLEY,MA,010359715,42.3615107,-72.55261320852942,85,0,9999892794
5e477602-fa8e-3397-a7a3-708e8e8b5ec5,0ddb0329-b59d-3187-874c-602c649249c8,Eldon28 Cassin499,M,GENERAL PRACTICE,115 W SILVER ST,WESTFIELD,MA,010853678,42.1178811,-72.75935246865802,1410,0,9999991497
3934b675-6feb-36d8-8797-6d5caa8e87eb,1e3ca321-fbbb-3546-b9ea-c3761a20324a,Clotilde434 Howe413,F,GENERAL PRACTICE,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,1001,0,9999983296
f375b4ca-6ae5-3d64-9d46-f2e6a26127f9,764bf964-6ab7-30eb-885b-3d713ca43265,Carrol931 Wilderman619,F,GENERAL PRACTICE,ROUTE 6   P O BOX 1430,WELLFLEET,MA,026677402,41.936423,-70.021074,124,0,9999982397
d65e0c31-cfd8-3b25-a86d-4395425b2362,2cf06ddc-4c55-3c91-98f1-fb0188079c27,Alena861 Rolfson709,F,GENERAL PRACTICE,10 VETERANS MEMORIAL DRIVE,MILFORD,MA,017572900,42.14682295,-71.50153080894427,66,0,9999892893
69307422-8ab0-367c-b296-236d2ee94801,02c936e2-3aee-38b2-88a4-81f3689b7bb7,Aaron697 Kohler843,M,GENERAL PRACTICE,120 FISHER AVENUE,BOSTON,MA,021203320,42.3276141,-71.1051603,45,0,9999888099
5d187754-7b15-318e-9845-646ac8422200,5f7663da-4b19-3629-b8f2-fb07d75421d9,Savanna736 Johnson679,F,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,64,0,9999941492
8fe58340-48c1-31a9-919c-d5badadc8f64,609ec9f1-e806-3427-b912-9e3b2915521d,Cherrie404 Conn188,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,191,0,9999933390
cbff7a37-2e07-3c54-8268-0d2cb5a3ccc2,5fa5e611-be3d-3ebb-8f71-124325f6005f,Rachele486 Nikolaus26,F,GENERAL PRACTICE,480 ROUTE 6A,EAST SANDWICH,MA,025371438,41.742172,-70.45251,362,0,9999955393
c05f1248-f6fe-3e33-a129-e760418ea970,bff65303-97b4-3841-950a-1c9e9e735de0,Omar359 Schimmel440,M,GENERAL PRACTICE,100 AMITY ST,FALL RIVER,MA,027212202,41.6737661,-71.16934217317342,7,0,9999877399
0c2939cf-9be7-3b01-8b0a-3bda7591d5a1,bb3d48eb-0c30-34f4-8950-790fc984741b,Alane21 Frami345,F,GENERAL PRACTICE,1601 WASHINGTON STREET,BOSTON,MA,021181951,42.3381394,-71.0748562,30,0,9999980193
2c0d5476-d0e4-3f17-a565-87e91841d1f7,bf556284-7513-3620-a10e-5393183a9a87,Jesus702 Roob72,M,GENERAL PRACTICE,795 MIDDLE ST,FALL RIVER,MA,027211733,41.6924092,-71.16345107025307,1191,0,9999985994
d5f1281e-bfd9-3036-bd7e-3c020d40c675,9fd71acd-3535-353d-975f-ed7dbf5f9961,Yvette315 Herzog843,F,GENERAL PRACTICE,250 GREEN ST,GARDNER,MA,01440,42.586896550000006,-71.98672640006858,134,0,9999971192
1a93359e-b95b-3656-ab25-e88f9e645848,e93b27a8-6507-3595-84a5-f899ce23a72d,Faustino767 Sanford861,M,GENERAL PRACTICE,70 EAST STREET,NORTH ANDOVER,MA,018456144,42.6839894,-71.1127065,171,0,9999949396
3fca05c9-694c-396d-98e4-96752cdc3b7b,365eae93-6352-3d48-9a8d-dc9fa4b917be,Lorean637 Kertzmann286,F,GENERAL PRACTICE,32 HOSPITAL HILL RD,GARDNER,MA,014402302,42.572366450000004,-71.97690789055164,2,0,9999869297
